Channel ID,Year,Date,Day,Start Time,Duration,Programme,Programme(en),Episode #,Episode Title
FoxHD,2014,1.1,三,21:00,,重返犯罪現場NCIS 10 Strip1001<護>,,,
FoxHD,2014,1.1,三,22:00,,斷頭谷Sleepy Hollow101<護>,,,
FoxHD,2014,1.1,三,23:00,,酷航K-POP獵星行動Scoot K-Pop Star Hunt305<普>,,,
FoxHD,2014,1.2,四,00:00,,幸福街第三號出口Three Exits to Love16 <普>,,,
FoxHD,2014,1.2,四,00:30,,幸福街第三號出口Three Exits to Love15 <普>,,,
FoxHD,2014,1.2,四,01:00,,酷航K-POP獵星行動Scoot K-Pop Star Hunt305 (RP)<普>,,,
FoxHD,2014,1.2,四,01:30,,泡菜粉絲俱樂部Kimchi Fan Club 100 (RP)<普>,,,
FoxHD,2014,1.2,四,02:00,,重返犯罪現場NCIS 10 Strip 1001 (RP)<護>,,,
FoxHD,2014,1.2,四,05:00,,地獄廚房Hell's Kitchen1102 (RP)<普>,,,
FoxHD,2014,1.2,四,06:00,,酷航K-POP獵星行動Scoot K-Pop Star Hunt305 (RP)<普>,,,
FoxHD,2014,1.2,四,06:30,,名偵探柯南Detective Conan 425 (RP)<普>,,,
FoxHD,2014,1.2,四,07:00,,地獄廚房Hell's Kitchen1102 (RP)<普>,,,
FoxHD,2014,1.2,四,08:00,,韓國人氣歌謠K-pop Countdown167 (RP) <普>,,,
FoxHD,2014,1.2,四,09:00,,酷航K-POP獵星行動Scoot K-Pop Star Hunt305 (RP)<普>,,,
FoxHD,2014,1.2,四,10:00,,斷頭谷Sleepy Hollow 101 (RP)<護>,,,
FoxHD,2014,1.2,四,11:00,,重返犯罪現場NCIS 10 Strip1001 (RP)<護>,,,
FoxHD,2014,1.2,四,11:30,,泡菜粉絲俱樂部Kimchi Fan Club 100 (RP)<普>,,,
FoxHD,2014,1.2,四,12:00,,地獄廚房Hell's Kitchen1102 (RP)<普>,,,
FoxHD,2014,1.2,四,12:30,,泡菜粉絲俱樂部Kimchi Fan Club 100(RP)<普>,,,
FoxHD,2014,1.2,四,13:00,,斷頭谷Sleepy Hollow 101 (RP)<護>,,,
FoxHD,2014,1.2,四,15:00,,重返犯罪現場NCIS 10 Strip1001 (RP)<護>,,,
FoxHD,2014,1.2,四,16:00,,一週偶像來報到Weekly Idol32 (RP) <普>,,,
FoxHD,2014,1.2,四,17:00,,地獄廚房Hell's Kitchen1102 (RP)<普>,,,
FoxHD,2014,1.2,四,18:00,,名偵探柯南Detective Conan 427 (RP)<普>,,,
FoxHD,2014,1.2,四,18:30,,名偵探柯南Detective Conan 428 (RP)<普>,,,
FoxHD,2014,1.2,四,19:00,,驚險20刻TOP 20 Countdown502<普>,,,
FoxHD,2014,1.2,四,20:00,,地獄廚房Hell's Kitchen 1103<普>,,,
FoxHD,2014,1.2,四,21:00,,重返犯罪現場NCIS 10 Strip1002<護>,,,
FoxHD,2014,1.2,四,22:00,,陰屍路The Walking Dead401<護>,,,
FoxHD,2014,1.2,四,23:00,,泡菜粉絲俱樂部Kimchi Fan Club 100 (RP)<普>,,,
